method,fraction,run,algorithm,auc_score
nar,0.4,7,RandomForestScorer,0.7251184931362398
nar,0.4,7,ModelScorer,0.7142857142857143
nar,0.4,8,AUMScorer,0.5726029020995551
nar,0.4,8,RandomForestScorer,0.6493203198375133
nar,0.4,8,ModelScorer,0.3571428571428572
nar,0.4,9,AUMScorer,0.5387081453554005
nar,0.4,9,RandomForestScorer,0.5535450899611825
nar,0.4,9,ModelScorer,0.4285714285714285
nar,0.45,0,AUMScorer,0.4851708882454974
nar,0.45,0,RandomForestScorer,0.6182690687460223
nar,0.45,0,ModelScorer,0.7142857142857142
nar,0.45,1,AUMScorer,0.4967942403356439
nar,0.45,1,RandomForestScorer,0.5948797848258223
nar,0.45,1,ModelScorer,0.5
nar,0.45,2,AUMScorer,0.509327737205642
nar,0.45,2,RandomForestScorer,0.6752008059077936
nar,0.45,2,ModelScorer,0.6428571428571429
nar,0.45,3,AUMScorer,0.485028932762785
nar,0.45,3,RandomForestScorer,0.6385109681196317
nar,0.45,3,ModelScorer,0.5714285714285714
nar,0.45,4,AUMScorer,0.5806525918042965
nar,0.45,4,RandomForestScorer,0.4474132416856562
nar,0.45,4,ModelScorer,0.4999999999999999
nar,0.45,5,AUMScorer,0.6159873034434322
nar,0.45,5,RandomForestScorer,0.6072463897612386
nar,0.45,5,ModelScorer,0.5714285714285714
nar,0.45,6,AUMScorer,0.6149034215576887
nar,0.45,6,RandomForestScorer,0.4879535937762865
nar,0.45,6,ModelScorer,0.3571428571428572
nar,0.45,7,AUMScorer,0.620857952482296
nar,0.45,7,RandomForestScorer,0.4866496729803265
nar,0.45,7,ModelScorer,0.5714285714285714
nar,0.45,8,AUMScorer,0.3608642419465021
nar,0.45,8,RandomForestScorer,0.3724603568872721
nar,0.45,8,ModelScorer,0.3571428571428571
nar,0.45,9,AUMScorer,0.4245551781240627
nar,0.45,9,RandomForestScorer,0.6469161384169402
nar,0.45,9,ModelScorer,0.5714285714285714
nar,0.5,0,AUMScorer,0.5230027539835274
nar,0.5,0,RandomForestScorer,0.5830664628265263
nar,0.5,0,ModelScorer,0.7142857142857142
nar,0.5,1,AUMScorer,0.3022475844908663
nar,0.5,1,RandomForestScorer,0.6252209098368083
nar,0.5,1,ModelScorer,0.3571428571428571
nar,0.5,2,AUMScorer,0.5352918012680652
nar,0.5,2,RandomForestScorer,0.416260846192044
nar,0.5,2,ModelScorer,0.4285714285714286
nar,0.5,3,AUMScorer,0.3538748262169408
nar,0.5,3,RandomForestScorer,0.5830729392335531
nar,0.5,3,ModelScorer,0.6428571428571429
nar,0.5,4,AUMScorer,0.3251778524407901
nar,0.5,4,RandomForestScorer,0.5492899455068828
nar,0.5,4,ModelScorer,0.5
nar,0.5,5,AUMScorer,0.4089853773912417
nar,0.5,5,RandomForestScorer,0.6303674899434324
nar,0.5,5,ModelScorer,0.7857142857142857
nar,0.5,6,AUMScorer,0.4117111915162864
nar,0.5,6,RandomForestScorer,0.585770495537374
nar,0.5,6,ModelScorer,0.7857142857142857
nar,0.5,7,AUMScorer,0.5349998529728829
nar,0.5,7,RandomForestScorer,0.3889299084237032
nar,0.5,7,ModelScorer,0.2857142857142857
nar,0.5,8,AUMScorer,0.4593566691449889
nar,0.5,8,RandomForestScorer,0.5697172245860653
nar,0.5,8,ModelScorer,0.5
nar,0.5,9,AUMScorer,0.3299026499600708
nar,0.5,9,RandomForestScorer,0.5426377456023708
nar,0.5,9,ModelScorer,0.5
nnar,0.05,0,AUMScorer,0.962585924758343
nnar,0.05,0,RandomForestScorer,0.8570987227746518
nnar,0.05,0,ModelScorer,0.9285714285714286
nnar,0.05,1,AUMScorer,0.8132307846223457
nnar,0.05,1,RandomForestScorer,0.8689093268797082
nnar,0.05,1,ModelScorer,0.9285714285714286
nnar,0.05,2,AUMScorer,0.8811153627612239
nnar,0.05,2,RandomForestScorer,0.9820350241545894
nnar,0.05,2,ModelScorer,1.0
nnar,0.05,3,AUMScorer,0.8845278277732638
nnar,0.05,3,RandomForestScorer,0.795470132002325
nnar,0.05,3,ModelScorer,0.7857142857142858
nnar,0.05,4,AUMScorer,0.8787934274491689
nnar,0.05,4,RandomForestScorer,0.7924235541059155
nnar,0.05,4,ModelScorer,0.8571428571428571
nnar,0.05,5,AUMScorer,0.9692360919470456
nnar,0.05,5,RandomForestScorer,0.9065089096915538
nnar,0.05,5,ModelScorer,0.8571428571428572
nnar,0.05,6,AUMScorer,0.887116293955736
nnar,0.05,6,RandomForestScorer,0.9755399742101868
nnar,0.05,6,ModelScorer,0.9285714285714286
nnar,0.05,7,AUMScorer,0.7517209450243788
nnar,0.05,7,RandomForestScorer,0.8068345895059055
nnar,0.05,7,ModelScorer,0.7142857142857143
nnar,0.05,8,AUMScorer,0.8576878670093347
nnar,0.05,8,RandomForestScorer,0.9788952597363098
nnar,0.05,8,ModelScorer,0.8571428571428572
nnar,0.05,9,AUMScorer,0.9185570174852662
nnar,0.05,9,RandomForestScorer,0.9306666666666666
nnar,0.05,9,ModelScorer,0.8571428571428572
nnar,0.1,0,AUMScorer,0.9165095643237484
nnar,0.1,0,RandomForestScorer,0.7920814355574398
nnar,0.1,0,ModelScorer,0.7857142857142858
nnar,0.1,1,AUMScorer,0.8976086232424967
nnar,0.1,1,RandomForestScorer,0.8532531805495033
nnar,0.1,1,ModelScorer,0.6428571428571428
nnar,0.1,2,AUMScorer,0.7547442979203195
nnar,0.1,2,RandomForestScorer,0.7963257299780045
nnar,0.1,2,ModelScorer,0.7142857142857143
nnar,0.1,3,AUMScorer,0.9113229156175384
nnar,0.1,3,RandomForestScorer,0.8042631450940128
nnar,0.1,3,ModelScorer,0.7857142857142857
nnar,0.1,4,AUMScorer,0.8226310715544257
nnar,0.1,4,RandomForestScorer,0.7742626885628192
nnar,0.1,4,ModelScorer,0.9285714285714286
nnar,0.1,5,AUMScorer,0.5762825405693495
nnar,0.1,5,RandomForestScorer,0.745798859869277
nnar,0.1,5,ModelScorer,0.8571428571428572
nnar,0.1,6,AUMScorer,0.6914862292691307
nnar,0.1,6,RandomForestScorer,0.8199741231896887
nnar,0.1,6,ModelScorer,0.7142857142857143
nnar,0.1,7,AUMScorer,0.8714219301020213
nnar,0.1,7,RandomForestScorer,0.8099891096442593
nnar,0.1,7,ModelScorer,0.7857142857142858
nnar,0.1,8,AUMScorer,0.7156005287781915
nnar,0.1,8,RandomForestScorer,0.8990615313200527
nnar,0.1,8,ModelScorer,0.9285714285714286
nnar,0.1,9,AUMScorer,0.6933832966368858
nnar,0.1,9,RandomForestScorer,0.7723055040471678
nnar,0.1,9,ModelScorer,0.7857142857142857
nnar,0.15,0,AUMScorer,0.884890631407309
nnar,0.15,0,RandomForestScorer,0.7409979506559277
nnar,0.15,0,ModelScorer,0.7142857142857143
nnar,0.15,1,AUMScorer,0.5051510514084008
nnar,0.15,1,RandomForestScorer,0.7331909589606386
nnar,0.15,1,ModelScorer,0.6428571428571429
nnar,0.15,2,AUMScorer,0.6870691942536977
nnar,0.15,2,RandomForestScorer,0.7570673739028705
nnar,0.15,2,ModelScorer,0.5714285714285714
nnar,0.15,3,AUMScorer,0.6342061251899103
nnar,0.15,3,RandomForestScorer,0.7797563639536721
nnar,0.15,3,ModelScorer,0.7857142857142857
nnar,0.15,4,AUMScorer,0.4746757960106656
nnar,0.15,4,RandomForestScorer,0.7788401393416672
nnar,0.15,4,ModelScorer,0.7142857142857144
nnar,0.15,5,AUMScorer,0.6380008748107144
nnar,0.15,5,RandomForestScorer,0.6898749410413134
nnar,0.15,5,ModelScorer,0.5714285714285714
nnar,0.15,6,AUMScorer,0.7397692340639574
nnar,0.15,6,RandomForestScorer,0.7531504486113882
nnar,0.15,6,ModelScorer,0.7857142857142858
nnar,0.15,7,AUMScorer,0.4837479091208143
nnar,0.15,7,RandomForestScorer,0.7755048087848336
nnar,0.15,7,ModelScorer,0.5714285714285714
nnar,0.15,8,AUMScorer,0.597673852682339
nnar,0.15,8,RandomForestScorer,0.7651728820123644
nnar,0.15,8,ModelScorer,0.7142857142857143
nnar,0.15,9,AUMScorer,0.7287241371933195
nnar,0.15,9,RandomForestScorer,0.6718208110442593
nnar,0.15,9,ModelScorer,0.6428571428571429
nnar,0.2,0,AUMScorer,0.8496810278601893
nnar,0.2,0,RandomForestScorer,0.6094482454213742
nnar,0.2,0,ModelScorer,0.6428571428571429
nnar,0.2,1,AUMScorer,0.7979915339592663
nnar,0.2,1,RandomForestScorer,0.6259424929986858
nnar,0.2,1,ModelScorer,0.5714285714285714
nnar,0.2,2,AUMScorer,0.7310467117830607
nnar,0.2,2,RandomForestScorer,0.7880512415521648
nnar,0.2,2,ModelScorer,0.7857142857142857
nnar,0.2,3,AUMScorer,0.6181105161085261
nnar,0.2,3,RandomForestScorer,0.6671912413607067
nnar,0.2,3,ModelScorer,0.7857142857142858
nnar,0.2,4,AUMScorer,0.6142413029811842
nnar,0.2,4,RandomForestScorer,0.5990735511356713
nnar,0.2,4,ModelScorer,0.6428571428571428
nnar,0.2,5,AUMScorer,0.7188134627790311
nnar,0.2,5,RandomForestScorer,0.7257931738276451
nnar,0.2,5,ModelScorer,0.5714285714285714
nnar,0.2,6,AUMScorer,0.6672202064865624
nnar,0.2,6,RandomForestScorer,0.6833468208118261
nnar,0.2,6,ModelScorer,0.5
nnar,0.2,7,AUMScorer,0.4869021270242578
nnar,0.2,7,RandomForestScorer,0.7420034031649221
nnar,0.2,7,ModelScorer,0.7142857142857143
nnar,0.2,8,AUMScorer,0.7520173424593798
nnar,0.2,8,RandomForestScorer,0.7619459919278027
nnar,0.2,8,ModelScorer,0.6428571428571429
nnar,0.2,9,AUMScorer,0.7409746011007867
nnar,0.2,9,RandomForestScorer,0.610663853112833
nnar,0.2,9,ModelScorer,0.8571428571428571
nnar,0.25,0,AUMScorer,0.5572747583848212
nnar,0.25,0,RandomForestScorer,0.5111546403976439
nnar,0.25,0,ModelScorer,0.6428571428571429
nnar,0.25,1,AUMScorer,0.4777425651155005
nnar,0.25,1,RandomForestScorer,0.6240152658362295
nnar,0.25,1,ModelScorer,0.7142857142857143
nnar,0.25,2,AUMScorer,0.6261322401937545
nnar,0.25,2,RandomForestScorer,0.7424878633777136
nnar,0.25,2,ModelScorer,0.7857142857142857
nnar,0.25,3,AUMScorer,0.6655660971052393
nnar,0.25,3,RandomForestScorer,0.7601527184787241
nnar,0.25,3,ModelScorer,0.7142857142857143
nnar,0.25,4,AUMScorer,0.699632272073366
nnar,0.25,4,RandomForestScorer,0.635901623632515
nnar,0.25,4,ModelScorer,0.6428571428571429
nnar,0.25,5,AUMScorer,0.5900009032860795
nnar,0.25,5,RandomForestScorer,0.6992954144770978
nnar,0.25,5,ModelScorer,0.6428571428571429
nnar,0.25,6,AUMScorer,0.4979261319998194
nnar,0.25,6,RandomForestScorer,0.7187714636248929
nnar,0.25,6,ModelScorer,0.7142857142857143
nnar,0.25,7,AUMScorer,0.6240517445469773
nnar,0.25,7,RandomForestScorer,0.7215656227235946
nnar,0.25,7,ModelScorer,0.6428571428571429
nnar,0.25,8,AUMScorer,0.7730170635120173
nnar,0.25,8,RandomForestScorer,0.5193525303078826
nnar,0.25,8,ModelScorer,0.7142857142857143
nnar,0.25,9,AUMScorer,0.5716669400043576
nnar,0.25,9,RandomForestScorer,0.5713243430613812
nnar,0.25,9,ModelScorer,0.4285714285714286
nnar,0.3,0,AUMScorer,0.712943672990525
nnar,0.3,0,RandomForestScorer,0.655040891089903
nnar,0.3,0,ModelScorer,0.5714285714285714
nnar,0.3,1,AUMScorer,0.7796555520324281
nnar,0.3,1,RandomForestScorer,0.573518787318226
nnar,0.3,1,ModelScorer,0.5714285714285714
nnar,0.3,2,AUMScorer,0.6344973260677353
nnar,0.3,2,RandomForestScorer,0.700827153381639
nnar,0.3,2,ModelScorer,0.6428571428571429
nnar,0.3,3,AUMScorer,0.4508569586571113
nnar,0.3,3,RandomForestScorer,0.5583090425179151
nnar,0.3,3,ModelScorer,0.5714285714285714
nnar,0.3,4,AUMScorer,0.7943621466743227
nnar,0.3,4,RandomForestScorer,0.6702926083635601
nnar,0.3,4,ModelScorer,0.5714285714285714
nnar,0.3,5,AUMScorer,0.4463800083167704
nnar,0.3,5,RandomForestScorer,0.6619929253670975
nnar,0.3,5,ModelScorer,0.5714285714285715
nnar,0.3,6,AUMScorer,0.6699117938308785
nnar,0.3,6,RandomForestScorer,0.5922980800162521
nnar,0.3,6,ModelScorer,0.6428571428571429
nnar,0.3,7,AUMScorer,0.5522427852068305
nnar,0.3,7,RandomForestScorer,0.4877796108810349
nnar,0.3,7,ModelScorer,0.7857142857142857
nnar,0.3,8,AUMScorer,0.4978970081167136
nnar,0.3,8,RandomForestScorer,0.7260236866776113
nnar,0.3,8,ModelScorer,0.5714285714285714
nnar,0.3,9,AUMScorer,0.4238557123316919
nnar,0.3,9,RandomForestScorer,0.6427324180992475
nnar,0.3,9,ModelScorer,0.5714285714285714
nnar,0.35,0,AUMScorer,0.5343072547124017
nnar,0.35,0,RandomForestScorer,0.595583352281406
nnar,0.35,0,ModelScorer,0.6428571428571428
nnar,0.35,1,AUMScorer,0.5079995423123735
nnar,0.35,1,RandomForestScorer,0.545092226039923
nnar,0.35,1,ModelScorer,0.5714285714285714
nnar,0.35,2,AUMScorer,0.3353817628555282
nnar,0.35,2,RandomForestScorer,0.5387442621990579
nnar,0.35,2,ModelScorer,0.5
nnar,0.35,3,AUMScorer,0.6441615053916525
nnar,0.35,3,RandomForestScorer,0.4430772541903572
nnar,0.35,3,ModelScorer,0.5
nnar,0.35,4,AUMScorer,0.5335710323297429
nnar,0.35,4,RandomForestScorer,0.5688062194659438
nnar,0.35,4,ModelScorer,0.4285714285714286
nnar,0.35,5,AUMScorer,0.3871116721543015
nnar,0.35,5,RandomForestScorer,0.4974373973683811
nnar,0.35,5,ModelScorer,0.3571428571428571
nnar,0.35,6,AUMScorer,0.4325656968671776
nnar,0.35,6,RandomForestScorer,0.5026015081075142
nnar,0.35,6,ModelScorer,0.4285714285714286
nnar,0.35,7,AUMScorer,0.6902768405844217
nnar,0.35,7,RandomForestScorer,0.6636320286863537
nnar,0.35,7,ModelScorer,0.5
nnar,0.35,8,AUMScorer,0.5984241031588864
nnar,0.35,8,RandomForestScorer,0.6027630308568903
nnar,0.35,8,ModelScorer,0.6428571428571428
nnar,0.35,9,AUMScorer,0.5458869230729954
nnar,0.35,9,RandomForestScorer,0.6358108431662227
nnar,0.35,9,ModelScorer,0.6428571428571429
nnar,0.4,0,AUMScorer,0.4146728826691035
nnar,0.4,0,RandomForestScorer,0.5745687134159309
nnar,0.4,0,ModelScorer,0.5714285714285714
nnar,0.4,1,AUMScorer,0.5108761411915054
nnar,0.4,1,RandomForestScorer,0.4305871702115035
nnar,0.4,1,ModelScorer,0.4285714285714285
nnar,0.4,2,AUMScorer,0.4760666248438641
nnar,0.4,2,RandomForestScorer,0.5324917473902572
nnar,0.4,2,ModelScorer,0.7142857142857142
nnar,0.4,3,AUMScorer,0.5527926964840821
nnar,0.4,3,RandomForestScorer,0.6491608919233908
nnar,0.4,3,ModelScorer,0.5
nnar,0.4,4,AUMScorer,0.5262921281414139
nnar,0.4,4,RandomForestScorer,0.6563058177402448
nnar,0.4,4,ModelScorer,0.5714285714285714
nnar,0.4,5,AUMScorer,0.5322790685701856
nnar,0.4,5,RandomForestScorer,0.3925961214598404
nnar,0.4,5,ModelScorer,0.4285714285714286
nnar,0.4,6,AUMScorer,0.4959687160791731
nnar,0.4,6,RandomForestScorer,0.5022960608432248
nnar,0.4,6,ModelScorer,0.3571428571428571
nnar,0.4,7,AUMScorer,0.3484247067453554
nnar,0.4,7,RandomForestScorer,0.5935431710495043
nnar,0.4,7,ModelScorer,0.6428571428571429
nnar,0.4,8,AUMScorer,0.4438986535073653
nnar,0.4,8,RandomForestScorer,0.575018837250245
nnar,0.4,8,ModelScorer,0.5714285714285714
nnar,0.4,9,AUMScorer,0.6438178752223754
nnar,0.4,9,RandomForestScorer,0.5779366809099071
nnar,0.4,9,ModelScorer,0.5714285714285714
nnar,0.45,0,AUMScorer,0.400846708398509
nnar,0.45,0,RandomForestScorer,0.5203947038327406
nnar,0.45,0,ModelScorer,0.7857142857142857
nnar,0.45,1,AUMScorer,0.4751374123968996
nnar,0.45,1,RandomForestScorer,0.4180501324727111
nnar,0.45,1,ModelScorer,0.5714285714285714
nnar,0.45,2,AUMScorer,0.5521005540290748
nnar,0.45,2,RandomForestScorer,0.5777396356005737
nnar,0.45,2,ModelScorer,0.4285714285714286
nnar,0.45,3,AUMScorer,0.4012010382249828
nnar,0.45,3,RandomForestScorer,0.5674245865796429
nnar,0.45,3,ModelScorer,0.6428571428571429
nnar,0.45,4,AUMScorer,0.6378028809270486
nnar,0.45,4,RandomForestScorer,0.4117400859172879
nnar,0.45,4,ModelScorer,0.3571428571428571
nnar,0.45,5,AUMScorer,0.5383877410559448
nnar,0.45,5,RandomForestScorer,0.4448301456713553
nnar,0.45,5,ModelScorer,0.4285714285714285
nnar,0.45,6,AUMScorer,0.3679009614263097
nnar,0.45,6,RandomForestScorer,0.3874273008314969
nnar,0.45,6,ModelScorer,0.6428571428571428
nnar,0.45,7,AUMScorer,0.4291450111085501
nnar,0.45,7,RandomForestScorer,0.6280202774894508
nnar,0.45,7,ModelScorer,0.5714285714285714
nnar,0.45,8,AUMScorer,0.3805440285171099
nnar,0.45,8,RandomForestScorer,0.6441181764449344
nnar,0.45,8,ModelScorer,0.5
nnar,0.45,9,AUMScorer,0.5559718465924637
nnar,0.45,9,RandomForestScorer,0.6327410120854755
nnar,0.45,9,ModelScorer,0.7142857142857143
nnar,0.5,0,AUMScorer,0.4867810331166367
nnar,0.5,0,RandomForestScorer,0.4648424616101006
nnar,0.5,0,ModelScorer,0.2142857142857143
nnar,0.5,1,AUMScorer,0.6091824646247928
nnar,0.5,1,RandomForestScorer,0.3521192688075221
nnar,0.5,1,ModelScorer,0.4285714285714286
nnar,0.5,2,AUMScorer,0.4340678235231567
nnar,0.5,2,RandomForestScorer,0.4983352220219192
nnar,0.5,2,ModelScorer,0.6428571428571428
nnar,0.5,3,AUMScorer,0.4403239557482202
nnar,0.5,3,RandomForestScorer,0.4430793939018209
nnar,0.5,3,ModelScorer,0.7142857142857142
nnar,0.5,4,AUMScorer,0.4004058438964425
nnar,0.5,4,RandomForestScorer,0.525440078340816
nnar,0.5,4,ModelScorer,0.4285714285714286
nnar,0.5,5,AUMScorer,0.5847186652843692
nnar,0.5,5,RandomForestScorer,0.4767986190885391
nnar,0.5,5,ModelScorer,0.4285714285714286
nnar,0.5,6,AUMScorer,0.2568966464280818
nnar,0.5,6,RandomForestScorer,0.513901165227119
nnar,0.5,6,ModelScorer,0.2857142857142857
nnar,0.5,7,AUMScorer,0.459455926905517
nnar,0.5,7,RandomForestScorer,0.5022429852016547
nnar,0.5,7,ModelScorer,0.4285714285714286
nnar,0.5,8,AUMScorer,0.3834455056326276
nnar,0.5,8,RandomForestScorer,0.4342468829262733
nnar,0.5,8,ModelScorer,0.2142857142857143
nnar,0.5,9,AUMScorer,0.6462584096629185
nnar,0.5,9,RandomForestScorer,0.3497207618345993
nnar,0.5,9,ModelScorer,0.2857142857142858
ncar,0.05,10,AUMScorer,0.9599922477602962
ncar,0.05,10,RandomForestScorer,0.9497853107344632
ncar,0.05,10,ModelScorer,0.8571428571428571
ncar,0.05,11,AUMScorer,0.9656259697145172
ncar,0.05,11,RandomForestScorer,0.973990258968876
ncar,0.05,11,ModelScorer,0.9285714285714286
ncar,0.05,12,AUMScorer,0.9525060898014046
ncar,0.05,12,RandomForestScorer,0.9574175406937993
ncar,0.05,12,ModelScorer,0.9285714285714286
ncar,0.05,13,AUMScorer,0.9229048681372344
ncar,0.05,13,RandomForestScorer,0.8418207863566493
ncar,0.05,13,ModelScorer,0.7857142857142857
ncar,0.05,14,AUMScorer,0.8303106646161097
ncar,0.05,14,RandomForestScorer,0.9233958183129056
ncar,0.05,14,ModelScorer,0.9285714285714284
ncar,0.05,15,AUMScorer,0.9451776388561156
ncar,0.05,15,RandomForestScorer,0.9661087009060204
ncar,0.05,15,ModelScorer,0.9285714285714286
ncar,0.05,16,AUMScorer,0.8982664546299206
ncar,0.05,16,RandomForestScorer,0.8657038172412498
ncar,0.05,16,ModelScorer,0.9285714285714286
ncar,0.05,17,AUMScorer,0.7454965521061668
ncar,0.05,17,RandomForestScorer,0.8927266299511075
ncar,0.05,17,ModelScorer,1.0
ncar,0.05,18,AUMScorer,0.8521766346132206
ncar,0.05,18,RandomForestScorer,0.986725663716814
ncar,0.05,18,ModelScorer,0.9285714285714286
ncar,0.05,19,AUMScorer,0.9201388827917806
ncar,0.05,19,RandomForestScorer,0.9232918573641656
ncar,0.05,19,ModelScorer,0.9285714285714286
ncar,0.1,10,AUMScorer,0.7858555837885071
ncar,0.1,10,RandomForestScorer,0.8139958906936972
ncar,0.1,10,ModelScorer,0.8571428571428572
ncar,0.1,11,AUMScorer,0.8595799841162023
ncar,0.1,11,RandomForestScorer,0.8056471286573789
ncar,0.1,11,ModelScorer,0.6428571428571429
ncar,0.1,12,AUMScorer,0.7766274978454083
ncar,0.1,12,RandomForestScorer,0.7864595727273728
ncar,0.1,12,ModelScorer,0.8571428571428572
ncar,0.1,13,AUMScorer,0.9279025160202604
ncar,0.1,13,RandomForestScorer,0.914270389000025
ncar,0.1,13,ModelScorer,0.7857142857142857
ncar,0.1,14,AUMScorer,0.8409249697197393
ncar,0.1,14,RandomForestScorer,0.8249019745217094
ncar,0.1,14,ModelScorer,0.7142857142857143
ncar,0.1,15,AUMScorer,0.7753633289549373
ncar,0.1,15,RandomForestScorer,0.7852898222629309
ncar,0.1,15,ModelScorer,0.7857142857142857
ncar,0.1,16,AUMScorer,0.7425498190398487
ncar,0.1,16,RandomForestScorer,0.7529589629860836
ncar,0.1,16,ModelScorer,0.8571428571428571
ncar,0.1,17,AUMScorer,0.829032808875982
ncar,0.1,17,RandomForestScorer,0.8565360283964527
ncar,0.1,17,ModelScorer,0.7857142857142857
ncar,0.1,18,AUMScorer,0.91375000553012
ncar,0.1,18,RandomForestScorer,0.885265147669129
ncar,0.1,18,ModelScorer,0.6428571428571429
ncar,0.1,19,AUMScorer,0.9153890832244898
ncar,0.1,19,RandomForestScorer,0.7748091521739747
ncar,0.1,19,ModelScorer,0.7857142857142857
ncar,0.15,10,AUMScorer,0.6214665918056925
ncar,0.15,10,RandomForestScorer,0.7435420865700231
ncar,0.15,10,ModelScorer,0.7142857142857143
ncar,0.15,11,AUMScorer,0.7212825278328703
ncar,0.15,11,RandomForestScorer,0.8056477048222176
ncar,0.15,11,ModelScorer,0.9285714285714284
ncar,0.15,12,AUMScorer,0.933318833973078
ncar,0.15,12,RandomForestScorer,0.740025960095771
ncar,0.15,12,ModelScorer,0.7857142857142857
ncar,0.15,13,AUMScorer,0.7755939876246453
ncar,0.15,13,RandomForestScorer,0.7748789581677282
ncar,0.15,13,ModelScorer,0.8571428571428572
ncar,0.15,14,AUMScorer,0.8372073980931667
ncar,0.15,14,RandomForestScorer,0.8213994373697562
ncar,0.15,14,ModelScorer,0.7142857142857143
ncar,0.15,15,AUMScorer,0.6656118249158052
ncar,0.15,15,RandomForestScorer,0.7540924099909068
ncar,0.15,15,ModelScorer,0.7857142857142857
ncar,0.15,16,AUMScorer,0.7116226033815596
ncar,0.15,16,RandomForestScorer,0.7845068787807555
ncar,0.15,16,ModelScorer,0.7857142857142857
ncar,0.15,17,AUMScorer,0.7790204247739666
ncar,0.15,17,RandomForestScorer,0.8727635990931096
ncar,0.15,17,ModelScorer,0.7857142857142857
ncar,0.15,18,AUMScorer,0.6921254399314972
ncar,0.15,18,RandomForestScorer,0.7756408775263066
ncar,0.15,18,ModelScorer,0.7857142857142856
ncar,0.15,19,AUMScorer,0.6970323936188535
ncar,0.15,19,RandomForestScorer,0.8048116608489587
ncar,0.15,19,ModelScorer,0.7857142857142857
ncar,0.2,10,AUMScorer,0.6624572049842125
ncar,0.2,10,RandomForestScorer,0.7917634020537628
ncar,0.2,10,ModelScorer,0.7142857142857143
ncar,0.2,11,AUMScorer,0.7954068689063207
ncar,0.2,11,RandomForestScorer,0.7018565920837869
ncar,0.2,11,ModelScorer,0.8571428571428571
ncar,0.2,12,AUMScorer,0.6402718732142157
ncar,0.2,12,RandomForestScorer,0.7682868926651751
ncar,0.2,12,ModelScorer,0.7857142857142857
ncar,0.2,13,AUMScorer,0.5364718586788657
ncar,0.2,13,RandomForestScorer,0.7567630070346962
ncar,0.2,13,ModelScorer,0.8571428571428571
ncar,0.2,14,AUMScorer,0.5549925815752226
ncar,0.2,14,RandomForestScorer,0.750658543194862
ncar,0.2,14,ModelScorer,0.8571428571428572
ncar,0.2,15,AUMScorer,0.6833287327815278
ncar,0.2,15,RandomForestScorer,0.7383891990743109
ncar,0.2,15,ModelScorer,0.5
ncar,0.2,16,AUMScorer,0.5792937241731082
ncar,0.2,16,RandomForestScorer,0.7402219816100117
ncar,0.2,16,ModelScorer,0.7857142857142857
ncar,0.2,17,AUMScorer,0.5252394599686724
ncar,0.2,17,RandomForestScorer,0.806962256370957
ncar,0.2,17,ModelScorer,0.9285714285714284
ncar,0.2,18,AUMScorer,0.7436111130576526
ncar,0.2,18,RandomForestScorer,0.7361294845990112
ncar,0.2,18,ModelScorer,0.6428571428571428
ncar,0.2,19,AUMScorer,0.499524529551538
ncar,0.2,19,RandomForestScorer,0.7856466558545765
ncar,0.2,19,ModelScorer,0.6428571428571429
ncar,0.25,10,AUMScorer,0.7869736306421136
ncar,0.25,10,RandomForestScorer,0.6998363982316399
ncar,0.25,10,ModelScorer,0.5
ncar,0.25,11,AUMScorer,0.6984995059245036
ncar,0.25,11,RandomForestScorer,0.7655411121018534
ncar,0.25,11,ModelScorer,0.6428571428571428
ncar,0.25,12,AUMScorer,0.7952735437452361
ncar,0.25,12,RandomForestScorer,0.7076815097169319
ncar,0.25,12,ModelScorer,0.6428571428571428
ncar,0.25,13,AUMScorer,0.7205224634219618
ncar,0.25,13,RandomForestScorer,0.72634987367557
ncar,0.25,13,ModelScorer,0.7142857142857143
ncar,0.25,14,AUMScorer,0.4746771612711021
ncar,0.25,14,RandomForestScorer,0.7156022503138875
ncar,0.25,14,ModelScorer,0.6428571428571429
ncar,0.25,15,AUMScorer,0.7590668607921386
ncar,0.25,15,RandomForestScorer,0.6960124983713987
ncar,0.25,15,ModelScorer,0.6428571428571428
ncar,0.25,16,AUMScorer,0.5456787989001096
ncar,0.25,16,RandomForestScorer,0.7319591453898079
ncar,0.25,16,ModelScorer,0.7142857142857143
ncar,0.25,17,AUMScorer,0.6686674718847416
ncar,0.25,17,RandomForestScorer,0.743715497534025
ncar,0.25,17,ModelScorer,0.6428571428571429
ncar,0.25,18,AUMScorer,0.7529983365893378
ncar,0.25,18,RandomForestScorer,0.7172314822839877
ncar,0.25,18,ModelScorer,0.5714285714285714
ncar,0.25,19,AUMScorer,0.7660447395457588
ncar,0.25,19,RandomForestScorer,0.6512471088519375
ncar,0.25,19,ModelScorer,0.7142857142857143
ncar,0.3,10,AUMScorer,0.6575463678132818
ncar,0.3,10,RandomForestScorer,0.6951413966660968
ncar,0.3,10,ModelScorer,0.6428571428571429
ncar,0.3,11,AUMScorer,0.6715457131199506
ncar,0.3,11,RandomForestScorer,0.7000823236893688
ncar,0.3,11,ModelScorer,0.7142857142857143
ncar,0.3,12,AUMScorer,0.6344430010780922
ncar,0.3,12,RandomForestScorer,0.6727741590410565
ncar,0.3,12,ModelScorer,0.5714285714285714
ncar,0.3,13,AUMScorer,0.421004911453379
ncar,0.3,13,RandomForestScorer,0.723243677069309
ncar,0.3,13,ModelScorer,0.7142857142857143
ncar,0.3,14,AUMScorer,0.6232789667080931
